cui,code
C0000768,PheCode:750.0
C0000768,PheCode:305.0
C0000768,PheCode:618.0
C0000768,PheCode:250.42
C0000768,PheCode:510.2
C0000768,PheCode:575.6
C0000768,PheCode:790.9
C0000768,PheCode:1006.0
C0000768,PheCode:259.3
C0000768,PheCode:701.2
C0000768,PheCode:133.0
C0000768,PheCode:592.12
C0000768,PheCode:752.11
C0000768,PheCode:760.0
C0000768,PheCode:255.0
C0000768,PheCode:281.12
C0000768,PheCode:596.1
C0000768,PheCode:287.1
C0000768,PheCode:289.5
C0000768,PheCode:257.1
C0000768,PheCode:870.3
C0000768,PheCode:334
C0000768,PheCode:443.1
C0000768,PheCode:687.0
C0000768,PheCode:702.2
C0000768,PheCode:286.6
C0000768,PheCode:586.2
C0000768,PheCode:53.0
C0000768,PheCode:454.1
C0000768,PheCode:227.3
C0000768,PheCode:807.0
C0000768,PheCode:983.0
C0000768,PheCode:359.1
C0000768,PheCode:750.11
C0000768,PheCode:479.0
C0000768,PheCode:225.0
C0000768,PheCode:687.0
C0000768,PheCode:579.2
C0000768,PheCode:656.7
C0000768,PheCode:535.1
C0000768,PheCode:277.5
C0000768,PheCode:136.0
C0000768,PheCode:740.9
C0000768,PheCode:369.2
C0000768,PheCode:513.32
C0000768,PheCode:790.1
C0000768,PheCode:740.2
C0000768,PheCode:375.1
C0000768,PheCode:574.2
C0000768,PheCode:702.2
C0000768,PheCode:759.0
C0000768,PheCode:729.0
C0000768,PheCode:720.1
C0000768,PheCode:626.1
C0000768,PheCode:389.2
C0000768,PheCode:740.3
C0000768,PheCode:798.0
C0000768,PheCode:369.0
C0000768,PheCode:578.8
C0000768,PheCode:530.5
C0000768,PheCode:656.0
C0000768,PheCode:221.0
C0000768,PheCode:573.3
C0000768,PheCode:110.13
C0000768,PheCode:627.1
C0000768,PheCode:1011.0
C0000768,PheCode:504
C0000768,PheCode:362.0
C0000768,PheCode:656.0
C0000768,PheCode:681.3
C0000768,PheCode:723.0
C0000768,PheCode:588.0
C0000768,PheCode:70.4
C0000768,PheCode:255.12
C0000768,PheCode:8.0
C0000768,PheCode:474.1
C0000768,PheCode:723.1
C0000768,PheCode:619.0
C0000768,PheCode:200.1
C0000814,PheCode:575.2
C0000814,PheCode:599.0
C0000814,PheCode:381.9
C0000814,PheCode:571.8
C0000814,PheCode:331.9
C0000814,PheCode:994.2
C0000814,PheCode:523.1
C0000814,PheCode:473.1
C0000814,PheCode:749.0
C0000814,PheCode:350.3
C0000814,PheCode:737.3
C0000814,PheCode:339.0
C0000814,PheCode:213.0
C0000814,PheCode:334
C0000814,PheCode:292.5
C0000814,PheCode:41.21
C0000814,PheCode:501.0
C0000814,PheCode:289.0
C0000814,PheCode:364.2
C0000814,PheCode:530.13
C0000814,PheCode:752.2
C0000814,PheCode:270.1
C0000814,PheCode:271.0
C0000814,PheCode:303.0
C0000814,PheCode:809.0
C0000814,PheCode:696.2
C0000814,PheCode:312.3
C0000814,PheCode:361.1
C0000814,PheCode:526.4
C0000814,PheCode:634.1
C0000817,PheCode:215.0
C0000817,PheCode:386.0
C0000817,PheCode:213.0
C0000817,PheCode:529.0
C0000817,PheCode:296.22
C0000817,PheCode:8.5
C0000817,PheCode:536.8
C0000817,PheCode:477.0
C0000817,PheCode:669.0
C0000817,PheCode:737.1
C0000817,PheCode:872.0
C0000817,PheCode:228.0
C0000817,PheCode:975.0
C0000817,PheCode:290.0
C0000817,PheCode:509.1
C0000817,PheCode:785.0
C0000817,PheCode:733.0
C0000817,PheCode:714
C0000817,PheCode:155.1
C0000817,PheCode:270.31
C0000817,PheCode:627.3
C0000817,PheCode:478.0
C0000817,PheCode:303.3
C0000817,PheCode:809.0
C0000817,PheCode:656.6
C0000817,PheCode:180.1
C0000817,PheCode:447.7
C0000817,PheCode:722.9
C0000817,PheCode:605.0
C0000817,PheCode:496.3
C0000821,PheCode:430.2
C0000821,PheCode:704.8
C0000821,PheCode:726.1
C0000821,PheCode:112.3
C0000821,PheCode:276.41
C0000821,PheCode:597.1
C0000821,PheCode:750.22
C0000821,PheCode:627.2
C0000821,PheCode:253.7
C0000821,PheCode:184.1
C0000821,PheCode:530.1
C0000821,PheCode:540.0
C0000821,PheCode:427.11
C0000821,PheCode:588.0
C0000821,PheCode:414.0
C0000821,PheCode:966.0
C0000821,PheCode:747.1
C0000821,PheCode:134
C0000821,PheCode:599.3
C0000821,PheCode:198
C0000821,PheCode:870.6
C0000821,PheCode:1019.0
C0000821,PheCode:241.0
C0000821,PheCode:753.1
C0000821,PheCode:528.0
C0000821,PheCode:794.0
C0000821,PheCode:520.2
C0000821,PheCode:369.0
C0000821,PheCode:395.2
C0000821,PheCode:592.12
C0000821,PheCode:394.2
C0000821,PheCode:218.1
C0000821,PheCode:377.3
C0000821,PheCode:705.8
C0000821,PheCode:290.12
C0000821,PheCode:362.21
C0000821,PheCode:642.0
C0000821,PheCode:250.24
C0000821,PheCode:362.23
C0000821,PheCode:560.0
C0000821,PheCode:851.0
C0000821,PheCode:303.1
C0000821,PheCode:286.8
C0000821,PheCode:38.1
C0000821,PheCode:713.5
C0000821,PheCode:356.0
C0000821,PheCode:573
C0000821,PheCode:635.3
C0000821,PheCode:751.11
C0000821,PheCode:530.6
C0000821,PheCode:300.3
C0000821,PheCode:501.0
C0000821,PheCode:480.0
C0000821,PheCode:379.5
C0000821,PheCode:751.11
C0000821,PheCode:807
C0000821,PheCode:210.0
C0000821,PheCode:366.0
C0000821,PheCode:800.1
C0000821,PheCode:355.0
C0000832,PheCode:706.0
C0000832,PheCode:339.0
C0000832,PheCode:987.0
C0000832,PheCode:327.31
C0000832,PheCode:244.0
C0000832,PheCode:272.1
C0000832,PheCode:710.12
C0000832,PheCode:573.9
C0000832,PheCode:395.2
C0000832,PheCode:747.13
C0000832,PheCode:476.0
C0000832,PheCode:618.6
C0000832,PheCode:281.11
C0000832,PheCode:772.3
C0000832,PheCode:656.1
C0000832,PheCode:252.0
C0000832,PheCode:204.4
C0000832,PheCode:871.2
C0000832,PheCode:367.2
C0000832,PheCode:535.0
C0000832,PheCode:588.0
C0000832,PheCode:136.0
C0000832,PheCode:626.2
C0000832,PheCode:379.2
C0000832,PheCode:726.3
C0000832,PheCode:535.6
C0000832,PheCode:287.2
C0000832,PheCode:228.0
C0000832,PheCode:1011
C0000832,PheCode:189.11
C0000833,PheCode:721.1
C0000833,PheCode:261.2
C0000833,PheCode:509.0
C0000833,PheCode:701.1
C0000833,PheCode:740.12
C0000833,PheCode:681.3
C0000833,PheCode:433.6
C0000833,PheCode:341.0
C0000833,PheCode:426.3
C0000833,PheCode:522.5
C0000833,PheCode:318.0
C0000833,PheCode:626.14
C0000833,PheCode:709.6
C0000833,PheCode:967.0
C0000833,PheCode:191.1
C0000833,PheCode:275.2
C0000833,PheCode:194.0
C0000833,PheCode:756.5
C0000833,PheCode:334.0
C0000833,PheCode:458.9
C0000833,PheCode:531.2
C0000833,PheCode:331.0
C0000833,PheCode:159.0
C0000833,PheCode:41.0
C0000833,PheCode:380.1
C0000833,PheCode:703.1
C0000833,PheCode:381.3
C0000833,PheCode:769.0
C0000833,PheCode:427.9
C0000833,PheCode:513.8
C0000833,PheCode:145.1
C0000833,PheCode:250.25
C0000833,PheCode:41.0
C0000833,PheCode:619.0
C0000833,PheCode:610.8
C0000833,PheCode:426
C0000833,PheCode:960.0
C0000833,PheCode:81.11
C0000833,PheCode:750.2
C0000833,PheCode:427.1
C0000833,PheCode:79.9
C0000833,PheCode:526.5
C0000833,PheCode:504.0
C0000833,PheCode:331.9
C0000833,PheCode:362.23
C0000833,PheCode:259.4
C0000833,PheCode:277.4
C0000833,PheCode:428.4
C0000833,PheCode:668.0
C0000833,PheCode:726.1
C0000833,PheCode:560.2
C0000833,PheCode:681.2
C0000833,PheCode:420.3
C0000833,PheCode:574.3
C0000833,PheCode:597.1
C0000833,PheCode:560.4
C0000833,PheCode:357.0
C0000833,PheCode:244.2
C0000833,PheCode:54.0
C0000833,PheCode:348.8
C0000833,PheCode:575.0
C0000833,PheCode:726.1
C0000833,PheCode:420.21
C0000833,PheCode:324.0
C0000833,PheCode:292.11
C0000833,PheCode:974.0
C0000833,PheCode:754.0
C0000833,PheCode:331.1
C0000833,PheCode:733.8
C0000833,PheCode:70.3
C0000833,PheCode:669.0
C0000833,PheCode:690.1
C0000833,PheCode:599.7
C0000833,PheCode:333.0
C0000833,PheCode:1019.0
C0000833,PheCode:733.8
C0000833,PheCode:316.1
C0000833,PheCode:411.2
C0000833,PheCode:535.0
C0000833,PheCode:626.15
C0000833,PheCode:981.0
C0000833,PheCode:332.0
C0000833,PheCode:509.8
C0000833,PheCode:656.0
C0000833,PheCode:695.0
C0000833,PheCode:751.11
C0000833,PheCode:426.4
C0000833,PheCode:290.0
C0000833,PheCode:362.4
C0000833,PheCode:696.2
C0000833,PheCode:279.11
C0000833,PheCode:656.0
C0000833,PheCode:747.0
C0000833,PheCode:261.0
C0000833,PheCode:737.3
C0000833,PheCode:657.0
C0000833,PheCode:713.0
C0000833,PheCode:604.3
C0000833,PheCode:415.21
C0000833,PheCode:710.1
C0000833,PheCode:251.1
C0000833,PheCode:41.0
C0000833,PheCode:578.8
C0000833,PheCode:159.3
C0000833,PheCode:474.0
C0000833,PheCode:276.6
C0000833,PheCode:749.2
C0000833,PheCode:535.0
C0000833,PheCode:227.3
C0000833,PheCode:153.3
C0000833,PheCode:357.0
C0000833,PheCode:394.0
C0000833,PheCode:110.0
C0000833,PheCode:296.1
C0000833,PheCode:323.2
C0000833,PheCode:264.3
C0000833,PheCode:425.0
C0000833,PheCode:189.12
C0000833,PheCode:495.0
C0000833,PheCode:575.2
C0000833,PheCode:276.13
C0000833,PheCode:614.0
C0000833,PheCode:726.0
C0000833,PheCode:656.4
C0000833,PheCode:182.0
C0000833,PheCode:362.2
C0000833,PheCode:320.0
C0000833,PheCode:714.0
C0000833,PheCode:272.13
C0000833,PheCode:1008.0
C0000833,PheCode:681.1
C0000833,PheCode:79.2
C0000833,PheCode:159.0
C0000833,PheCode:442.11
C0000833,PheCode:333.1
C0000833,PheCode:274.2
C0000833,PheCode:747.2
C0000833,PheCode:370.0
C0000833,PheCode:729.7
C0000833,PheCode:536.8
C0000833,PheCode:352.1
C0000833,PheCode:696.0
C0000833,PheCode:651.0
C0000833,PheCode:217.0
C0000833,PheCode:440.22
C0000833,PheCode:976.0
C0000833,PheCode:427.42
C0000833,PheCode:714.2
C0000833,PheCode:798.1
C0000833,PheCode:386.9
C0000833,PheCode:513.0
C0000833,PheCode:218.1
C0000833,PheCode:755.61
C0000833,PheCode:250.0
C0000833,PheCode:316.1
C0000833,PheCode:636.1
C0000833,PheCode:278.0
C0000833,PheCode:520.2
C0000833,PheCode:110.1
C0000833,PheCode:364.2
C0000833,PheCode:200.0
C0000833,PheCode:296.1
C0000833,PheCode:654.0
C0000833,PheCode:614.51
C0000833,PheCode:276.6
C0000833,PheCode:702.0
C0000833,PheCode:425.11
C0000833,PheCode:54.0
C0000833,PheCode:530.2
C0000833,PheCode:656.0
C0000833,PheCode:459.9
C0000833,PheCode:270.32
C0000833,PheCode:244.0
C0000833,PheCode:530.3
C0000833,PheCode:259.1
C0000833,PheCode:255.1
C0000833,PheCode:617.0
C0000833,PheCode:411.4
C0000833,PheCode:571.8
C0000833,PheCode:447.7
C0000889,PheCode:586.3
C0000889,PheCode:427.61
C0000889,PheCode:288.3
C0000889,PheCode:452.8
C0000889,PheCode:306.9
C0000889,PheCode:573.5
C0000889,PheCode:381.0
C0000889,PheCode:153.0
C0000889,PheCode:649.0
C0000889,PheCode:270.1
C0000889,PheCode:394.1
C0000889,PheCode:743.9
C0000889,PheCode:636.0
C0000889,PheCode:195.3
C0000889,PheCode:671.0
C0000889,PheCode:618.0
C0000889,PheCode:496.3
C0000889,PheCode:749.0
C0000889,PheCode:465.2
C0000889,PheCode:198.5
C0000889,PheCode:981.0
C0000889,PheCode:264.1
C0000889,PheCode:681.3
C0000889,PheCode:364.5
C0000889,PheCode:509.2
C0000889,PheCode:427.1
C0000889,PheCode:700.0
C0000889,PheCode:41.0
C0000889,PheCode:278.1
C0000889,PheCode:790.1
C0000889,PheCode:681.6
C0000889,PheCode:359.1
C0000889,PheCode:195.3
C0000889,PheCode:803.3
C0000889,PheCode:681.6
C0000889,PheCode:573.2
C0000889,PheCode:260.0
C0000889,PheCode:270.3
C0000889,PheCode:587.0
C0000889,PheCode:635.3
C0000889,PheCode:939.1
C0000889,PheCode:592.3
C0000889,PheCode:325.0
C0000889,PheCode:270.1
C0000889,PheCode:686.4
C0000889,PheCode:465.0
C0000889,PheCode:592.2
C0000889,PheCode:964.1
C0000889,PheCode:415.21
C0000889,PheCode:270.0
C0000889,PheCode:691.1
C0000889,PheCode:208.0
C0000889,PheCode:286.13
C0000889,PheCode:394.1
C0000889,PheCode:276.1
C0000889,PheCode:360.3
C0000889,PheCode:742.1
C0000889,PheCode:270.1
C0000889,PheCode:225.0
C0000889,PheCode:770.0
C0001122,PheCode:200.0
C0001122,PheCode:291.4
C0001122,PheCode:214.0
C0001122,PheCode:565.0
C0001122,PheCode:653.0
C0001122,PheCode:204.3
C0001122,PheCode:742.8
C0001122,PheCode:656.2
C0001122,PheCode:573.0
C0001122,PheCode:444.5
C0001122,PheCode:747.0
C0001122,PheCode:530.1
C0001122,PheCode:695.22
C0001122,PheCode:371
C0001122,PheCode:731.0
C0001122,PheCode:255.1
C0001122,PheCode:626.0
C0001122,PheCode:356.0
C0001122,PheCode:446.5
C0001122,PheCode:187.2
C0001122,PheCode:290.1
C0001122,PheCode:611.0
C0001122,PheCode:281.12
C0001122,PheCode:411.9
C0001122,PheCode:459.1
C0001122,PheCode:327.4
C0001122,PheCode:751.0
C0001122,PheCode:426.92
C0001122,PheCode:747.0
C0001122,PheCode:348.0
C0001122,PheCode:649.0
C0001122,PheCode:366.3
C0001122,PheCode:707.2
C0001122,PheCode:696.42
C0001122,PheCode:772.4
C0001122,PheCode:381.0
C0001122,PheCode:79.0
C0001122,PheCode:134.1
C0001122,PheCode:785.0
C0001122,PheCode:530.1
C0001122,PheCode:333
C0001122,PheCode:574.3
C0001122,PheCode:296.2
C0001122,PheCode:362.0
C0001122,PheCode:303.0
C0001122,PheCode:359.1
C0001122,PheCode:8.5
C0001122,PheCode:751.2
C0001122,PheCode:289.9
C0001122,PheCode:792.0
C0001122,PheCode:228.1
C0001122,PheCode:427.0
C0001122,PheCode:654.1
C0001122,PheCode:580.0
C0001122,PheCode:580.1
C0001122,PheCode:276.0
C0001122,PheCode:270.33
C0001122,PheCode:290.0
C0001122,PheCode:41.0
C0001122,PheCode:562.0
C0001122,PheCode:79.0
C0001122,PheCode:756.22
C0001122,PheCode:747.12
C0001122,PheCode:420.22
C0001122,PheCode:604.3
C0001122,PheCode:571.51
C0001122,PheCode:592.1
C0001122,PheCode:646.0
C0001122,PheCode:687.1
C0001122,PheCode:182.0
C0001122,PheCode:573.5
C0001122,PheCode:530.6
C0001122,PheCode:337.1
C0001122,PheCode:756.0
C0001122,PheCode:743.2
C0001122,PheCode:586.3
C0001122,PheCode:939.0
C0001122,PheCode:850
C0001122,PheCode:262.0
C0001122,PheCode:714.2
C0001122,PheCode:656.0
C0001122,PheCode:371.0
C0001122,PheCode:528.3
C0001122,PheCode:783.1
C0001122,PheCode:716.8
C0001122,PheCode:427.6
C0001122,PheCode:972.6
C0001122,PheCode:90.0
C0001122,PheCode:571.81
C0001122,PheCode:745.0
C0001126,PheCode:695.8
C0001126,PheCode:535.8
C0001126,PheCode:331.0
C0001126,PheCode:165.1
C0001126,PheCode:189.1
C0001126,PheCode:531.4
C0001126,PheCode:733.0
C0001126,PheCode:763.0
C0001126,PheCode:851.0
C0001126,PheCode:301.0
C0001126,PheCode:1012.0
C0001126,PheCode:605.0
C0001126,PheCode:333.4
C0001126,PheCode:244.2
C0001126,PheCode:952.0
C0001126,PheCode:574.3
C0001126,PheCode:218.0
C0001126,PheCode:733.2
C0001126,PheCode:597.1
C0001126,PheCode:509.8
C0001126,PheCode:695.21
C0001126,PheCode:571.8
C0001126,PheCode:459.0
C0001126,PheCode:418.0
C0001126,PheCode:1015.0
C0001126,PheCode:756.1
C0001126,PheCode:334.2
C0001126,PheCode:609.2
C0001126,PheCode:427.1
C0001126,PheCode:530.7
C0001127,PheCode:1008.0
C0001127,PheCode:601.0
C0001127,PheCode:250.0
C0001127,PheCode:579.2
C0001127,PheCode:374.3
C0001127,PheCode:496.21
C0001127,PheCode:374.0
C0001127,PheCode:647.1
C0001127,PheCode:261.4
C0001127,PheCode:990.0
C0001127,PheCode:41.0
C0001127,PheCode:54
C0001127,PheCode:740.12
C0001127,PheCode:276.0
C0001127,PheCode:368.91
C0001127,PheCode:1010.1
C0001127,PheCode:750.13
C0001127,PheCode:292.4
C0001127,PheCode:198.2
C0001127,PheCode:255.0
C0001127,PheCode:271.9
C0001127,PheCode:411.0
C0001127,PheCode:694.2
C0001127,PheCode:366.1
C0001127,PheCode:749.0
C0001127,PheCode:158.0
C0001127,PheCode:290.12
C0001127,PheCode:984.0
C0001127,PheCode:619.1
C0001127,PheCode:286.12
C0001144,PheCode:317.1
C0001144,PheCode:454.11
C0001144,PheCode:540.11
C0001144,PheCode:710.1
C0001144,PheCode:585.2
C0001144,PheCode:656.4
C0001144,PheCode:592.1
C0001144,PheCode:289.3
C0001144,PheCode:596.1
C0001144,PheCode:596.5
C0001144,PheCode:343.0
C0001144,PheCode:507.0
C0001144,PheCode:272.1
C0001144,PheCode:596.1
C0001144,PheCode:172.0
C0001144,PheCode:994.2
C0001144,PheCode:472.0
C0001144,PheCode:797.0
C0001144,PheCode:701.0
C0001144,PheCode:362.2
C0001144,PheCode:578.8
C0001144,PheCode:386.2
C0001144,PheCode:367.9
C0001144,PheCode:430.1
C0001144,PheCode:331.0
C0001144,PheCode:1010.6
C0001144,PheCode:204.0
C0001144,PheCode:261.1
C0001144,PheCode:965.0
C0001144,PheCode:481.0
C0001144,PheCode:359.1
C0001144,PheCode:709.6
C0001144,PheCode:656.3
C0001144,PheCode:275.2
C0001144,PheCode:747.2
C0001144,PheCode:277.1
C0001144,PheCode:250.13
C0001144,PheCode:427.5
C0001144,PheCode:276.13
C0001144,PheCode:41.0
C0001144,PheCode:836.0
C0001144,PheCode:411.41
C0001144,PheCode:425.0
C0001144,PheCode:691.0
C0001144,PheCode:835.0
C0001144,PheCode:285.2
C0001144,PheCode:656.4
C0001144,PheCode:758
C0001144,PheCode:800.1
C0001144,PheCode:133.0
C0001144,PheCode:526.42
C0001144,PheCode:663.0
C0001144,PheCode:380.0
C0001144,PheCode:117.1
C0001144,PheCode:348.2
C0001144,PheCode:614.5
C0001144,PheCode:145.2
C0001144,PheCode:292.0
C0001144,PheCode:155.0
C0001144,PheCode:442.4
C0001163,PheCode:255.1
C0001163,PheCode:361.2
C0001163,PheCode:496.1
C0001163,PheCode:870.6
C0001163,PheCode:284.2
C0001163,PheCode:756.22
C0001163,PheCode:227
C0001163,PheCode:427.7
C0001163,PheCode:939.0
C0001163,PheCode:690.1
C0001163,PheCode:579.0
C0001163,PheCode:599.9
C0001163,PheCode:327.7
C0001163,PheCode:580.31
C0001163,PheCode:270.2
C0001163,PheCode:707.3
C0001163,PheCode:480.1
C0001163,PheCode:350.1
C0001163,PheCode:367.0
C0001163,PheCode:807.0
C0001163,PheCode:271.9
C0001163,PheCode:575.2
C0001163,PheCode:379.9
C0001163,PheCode:656.0
C0001163,PheCode:556.0
C0001163,PheCode:611.11
C0001163,PheCode:557.0
C0001163,PheCode:327.1
C0001163,PheCode:798.0
C0001163,PheCode:172.22
C0001163,PheCode:70.1
C0001163,PheCode:695.42
C0001163,PheCode:348.9
C0001163,PheCode:610.0
C0001163,PheCode:270.1
C0001163,PheCode:687.1
C0001163,PheCode:1008.0
C0001163,PheCode:1008.0
C0001163,PheCode:291.4
C0001163,PheCode:80.0
C0001163,PheCode:737.0
C0001163,PheCode:359.1
C0001163,PheCode:385.5
C0001163,PheCode:473.3
C0001163,PheCode:317.0
C0001163,PheCode:727.5
C0001163,PheCode:726.4
C0001163,PheCode:334
C0001163,PheCode:573.0
C0001163,PheCode:586.4
C0001163,PheCode:520.0
C0001163,PheCode:772.6
C0001163,PheCode:226.0
C0001163,PheCode:331.0
C0001163,PheCode:571.0
C0001163,PheCode:364.0
C0001163,PheCode:360.3
C0001163,PheCode:452.8
C0001163,PheCode:947.0
C0001163,PheCode:379.3
C0001168,PheCode:250.11
C0001168,PheCode:149.9
C0001168,PheCode:743.2
C0001168,PheCode:781.0
C0001168,PheCode:505.0
C0001168,PheCode:726.0
C0001168,PheCode:204.21
C0001168,PheCode:8.7
C0001168,PheCode:198.4
C0001168,PheCode:198.0
C0001168,PheCode:577.0
C0001168,PheCode:283.2
C0001168,PheCode:440.2
C0001168,PheCode:942.0
C0001168,PheCode:695.21
C0001168,PheCode:290.16
C0001168,PheCode:278.0
C0001168,PheCode:726.1
C0001168,PheCode:426.8
C0001168,PheCode:240.0
C0001168,PheCode:966.0
C0001168,PheCode:444.1
C0001168,PheCode:149.1
C0001168,PheCode:459.9
C0001168,PheCode:334
C0001168,PheCode:726.1
C0001168,PheCode:1009.0
C0001168,PheCode:367.4
C0001168,PheCode:610.4
C0001168,PheCode:174.3
C0001168,PheCode:220.0
C0001168,PheCode:134.1
C0001168,PheCode:198.7
C0001168,PheCode:743.0
C0001168,PheCode:300.11
C0001168,PheCode:433.5
C0001168,PheCode:41.9
C0001168,PheCode:733.0
C0001168,PheCode:456.0
C0001168,PheCode:724.8
C0001168,PheCode:274.0
